 13  0  9 12 11  6  3  5 15  8  1 10  4 14  2  7 , 0 0 1 0
 13  9  0 12 11  6  3  5 15  8  1 10  4 14  2  7 , 0 0 1 0
 13  9 12  0 11  6  3  5 15  8  1 10  4 14  2  7 , 0 1 0 0
 13  9 12  5 11  6  3  0 15  8  1 10  4 14  2  7 , 1 0 0 0
 13  9 12  5 11  6  0  3 15  8  1 10  4 14  2  7 , 0 1 0 0
 13  9 12  5 11  6  1  3 15  8  0 10  4 14  2  7 , 0 1 0 0
 13  9 12  5 11  6  1  3 15  8  2 10  4 14  0  7 , 1 0 0 0
 13  9 12  5 11  6  1  3 15  8  2 10  4  0 14  7 , 0 0 0 1
 13  9 12  5 11  6  1  3 15  0  2 10  4  8 14  7 , 1 0 0 0
 13  9 12  5 11  6  1  3  0 15  2 10  4  8 14  7 , 0 0 0 1
 13  9 12  5  0  6  1  3 11 15  2 10  4  8 14  7 , 0 0 0 1
  0  9 12  5 13  6  1  3 11 15  2 10  4  8 14  7 , 0 0 1 0
  9  0 12  5 13  6  1  3 11 15  2 10  4  8 14  7 , 0 0 1 0
  9 12  0  5 13  6  1  3 11 15  2 10  4  8 14  7 , 0 1 0 0
  9 12  1  5 13  6  0  3 11 15  2 10  4  8 14  7 , 0 1 0 0
  9 12  1  5 13  6  2  3 11 15  0 10  4  8 14  7 , 1 0 0 0
  9 12  1  5 13  6  2  3 11  0 15 10  4  8 14  7 , 1 0 0 0
  9 12  1  5 13  6  2  3  0 11 15 10  4  8 14  7 , 0 1 0 0
  9 12  1  5 13  6  2  3  4 11 15 10  0  8 14  7 , 0 0 1 0
  9 12  1  5 13  6  2  3  4 11 15 10  8  0 14  7 , 0 0 1 0
  9 12  1  5 13  6  2  3  4 11 15 10  8 14  0  7 , 0 0 0 1
  9 12  1  5 13  6  2  3  4 11  0 10  8 14 15  7 , 0 0 1 0
  9 12  1  5 13  6  2  3  4 11 10  0  8 14 15  7 , 0 1 0 0
  9 12  1  5 13  6  2  3  4 11 10  7  8 14 15  0 , 1 0 0 0
  9 12  1  5 13  6  2  3  4 11 10  7  8 14  0 15 , 0 0 0 1
  9 12  1  5 13  6  2  3  4 11  0  7  8 14 10 15 , 1 0 0 0
  9 12  1  5 13  6  2  3  4  0 11  7  8 14 10 15 , 0 0 0 1
  9 12  1  5 13  0  2  3  4  6 11  7  8 14 10 15 , 0 0 0 1
  9  0  1  5 13 12  2  3  4  6 11  7  8 14 10 15 , 0 0 1 0
  9  1  0  5 13 12  2  3  4  6 11  7  8 14 10 15 , 0 0 1 0
  9  1  5  0 13 12  2  3  4  6 11  7  8 14 10 15 , 0 1 0 0
  9  1  5  3 13 12  2  0  4  6 11  7  8 14 10 15 , 0 1 0 0
  9  1  5  3 13 12  2  7  4  6 11  0  8 14 10 15 , 1 0 0 0
  9  1  5  3 13 12  2  7  4  6  0 11  8 14 10 15 , 1 0 0 0
  9  1  5  3 13 12  2  7  4  0  6 11  8 14 10 15 , 0 0 0 1
  9  1  5  3 13  0  2  7  4 12  6 11  8 14 10 15 , 1 0 0 0
  9  1  5  3  0 13  2  7  4 12  6 11  8 14 10 15 , 0 0 0 1
  0  1  5  3  9 13  2  7  4 12  6 11  8 14 10 15 , 0 0 1 0
  1  0  5  3  9 13  2  7  4 12  6 11  8 14 10 15 , 0 0 1 0
  1  5  0  3  9 13  2  7  4 12  6 11  8 14 10 15 , 0 1 0 0
  1  5  2  3  9 13  0  7  4 12  6 11  8 14 10 15 , 0 1 0 0
  1  5  2  3  9 13  6  7  4 12  0 11  8 14 10 15 , 0 1 0 0
  1  5  2  3  9 13  6  7  4 12 10 11  8 14  0 15 , 1 0 0 0
  1  5  2  3  9 13  6  7  4 12 10 11  8  0 14 15 , 0 0 0 1
  1  5  2  3  9 13  6  7  4  0 10 11  8 12 14 15 , 0 0 0 1
  1  5  2  3  9  0  6  7  4 13 10 11  8 12 14 15 , 1 0 0 0
  1  5  2  3  0  9  6  7  4 13 10 11  8 12 14 15 , 0 1 0 0
  1  5  2  3  4  9  6  7  0 13 10 11  8 12 14 15 , 0 1 0 0
  1  5  2  3  4  9  6  7  8 13 10 11  0 12 14 15 , 0 0 1 0
  1  5  2  3  4  9  6  7  8 13 10 11 12  0 14 15 , 0 0 0 1
  1  5  2  3  4  9  6  7  8  0 10 11 12 13 14 15 , 0 0 0 1
  1  5  2  3  4  0  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
  1  0  2  3  4  5  6  7  8  9 10 11 12 13 14 15 , 1 0 0 0
