  0 13  5  8  4 11  6  1  7 10  2 15  3  9 12 14 , 0 1 0 0
  4 13  5  8  0 11  6  1  7 10  2 15  3  9 12 14 , 0 1 0 0
  4 13  5  8  7 11  6  1  0 10  2 15  3  9 12 14 , 0 1 0 0
  4 13  5  8  7 11  6  1  3 10  2 15  0  9 12 14 , 0 0 1 0
  4 13  5  8  7 11  6  1  3 10  2 15  9  0 12 14 , 0 0 1 0
  4 13  5  8  7 11  6  1  3 10  2 15  9 12  0 14 , 0 0 1 0
  4 13  5  8  7 11  6  1  3 10  2 15  9 12 14  0 , 0 0 0 1
  4 13  5  8  7 11  6  1  3 10  2  0  9 12 14 15 , 1 0 0 0
  4 13  5  8  7 11  6  1  3 10  0  2  9 12 14 15 , 1 0 0 0
  4 13  5  8  7 11  6  1  3  0 10  2  9 12 14 15 , 1 0 0 0
  4 13  5  8  7 11  6  1  0  3 10  2  9 12 14 15 , 0 1 0 0
  4 13  5  8  7 11  6  1  9  3 10  2  0 12 14 15 , 0 0 1 0
  4 13  5  8  7 11  6  1  9  3 10  2 12  0 14 15 , 0 0 1 0
  4 13  5  8  7 11  6  1  9  3 10  2 12 14  0 15 , 0 0 0 1
  4 13  5  8  7 11  6  1  9  3  0  2 12 14 10 15 , 1 0 0 0
  4 13  5  8  7 11  6  1  9  0  3  2 12 14 10 15 , 0 0 0 1
  4 13  5  8  7  0  6  1  9 11  3  2 12 14 10 15 , 0 0 0 1
  4  0  5  8  7 13  6  1  9 11  3  2 12 14 10 15 , 0 0 1 0
  4  5  0  8  7 13  6  1  9 11  3  2 12 14 10 15 , 0 0 1 0
  4  5  8  0  7 13  6  1  9 11  3  2 12 14 10 15 , 0 1 0 0
  4  5  8  1  7 13  6  0  9 11  3  2 12 14 10 15 , 0 1 0 0
  4  5  8  1  7 13  6  2  9 11  3  0 12 14 10 15 , 1 0 0 0
  4  5  8  1  7 13  6  2  9 11  0  3 12 14 10 15 , 1 0 0 0
  4  5  8  1  7 13  6  2  9  0 11  3 12 14 10 15 , 0 0 0 1
  4  5  8  1  7  0  6  2  9 13 11  3 12 14 10 15 , 1 0 0 0
  4  5  8  1  0  7  6  2  9 13 11  3 12 14 10 15 , 0 0 0 1
  0  5  8  1  4  7  6  2  9 13 11  3 12 14 10 15 , 0 0 1 0
  5  0  8  1  4  7  6  2  9 13 11  3 12 14 10 15 , 0 0 1 0
  5  8  0  1  4  7  6  2  9 13 11  3 12 14 10 15 , 0 0 1 0
  5  8  1  0  4  7  6  2  9 13 11  3 12 14 10 15 , 0 1 0 0
  5  8  1  2  4  7  6  0  9 13 11  3 12 14 10 15 , 0 1 0 0
  5  8  1  2  4  7  6  3  9 13 11  0 12 14 10 15 , 1 0 0 0
  5  8  1  2  4  7  6  3  9 13  0 11 12 14 10 15 , 0 0 0 1
  5  8  1  2  4  7  0  3  9 13  6 11 12 14 10 15 , 1 0 0 0
  5  8  1  2  4  0  7  3  9 13  6 11 12 14 10 15 , 0 0 0 1
  5  0  1  2  4  8  7  3  9 13  6 11 12 14 10 15 , 1 0 0 0
  0  5  1  2  4  8  7  3  9 13  6 11 12 14 10 15 , 0 1 0 0
  4  5  1  2  0  8  7  3  9 13  6 11 12 14 10 15 , 0 0 1 0
  4  5  1  2  8  0  7  3  9 13  6 11 12 14 10 15 , 0 0 0 1
  4  0  1  2  8  5  7  3  9 13  6 11 12 14 10 15 , 0 0 1 0
  4  1  0  2  8  5  7  3  9 13  6 11 12 14 10 15 , 0 0 1 0
  4  1  2  0  8  5  7  3  9 13  6 11 12 14 10 15 , 0 1 0 0
  4  1  2  3  8  5  7  0  9 13  6 11 12 14 10 15 , 1 0 0 0
  4  1  2  3  8  5  0  7  9 13  6 11 12 14 10 15 , 0 1 0 0
  4  1  2  3  8  5  6  7  9 13  0 11 12 14 10 15 , 0 1 0 0
  4  1  2  3  8  5  6  7  9 13 10 11 12 14  0 15 , 1 0 0 0
  4  1  2  3  8  5  6  7  9 13 10 11 12  0 14 15 , 0 0 0 1
  4  1  2  3  8  5  6  7  9  0 10 11 12 13 14 15 , 1 0 0 0
  4  1  2  3  8  5  6  7  0  9 10 11 12 13 14 15 , 0 0 0 1
  4  1  2  3  0  5  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
