  0  7  5  8  4  3  1 13 11  6  2 15  9 12 10 14 , 0 1 0 0
  4  7  5  8  0  3  1 13 11  6  2 15  9 12 10 14 , 0 0 1 0
  4  7  5  8  3  0  1 13 11  6  2 15  9 12 10 14 , 0 0 1 0
  4  7  5  8  3  1  0 13 11  6  2 15  9 12 10 14 , 0 0 1 0
  4  7  5  8  3  1 13  0 11  6  2 15  9 12 10 14 , 0 0 0 1
  4  7  5  0  3  1 13  8 11  6  2 15  9 12 10 14 , 1 0 0 0
  4  7  0  5  3  1 13  8 11  6  2 15  9 12 10 14 , 1 0 0 0
  4  0  7  5  3  1 13  8 11  6  2 15  9 12 10 14 , 0 1 0 0
  4  1  7  5  3  0 13  8 11  6  2 15  9 12 10 14 , 0 1 0 0
  4  1  7  5  3  6 13  8 11  0  2 15  9 12 10 14 , 0 0 1 0
  4  1  7  5  3  6 13  8 11  2  0 15  9 12 10 14 , 0 0 0 1
  4  1  7  5  3  6  0  8 11  2 13 15  9 12 10 14 , 1 0 0 0
  4  1  7  5  3  0  6  8 11  2 13 15  9 12 10 14 , 1 0 0 0
  4  1  7  5  0  3  6  8 11  2 13 15  9 12 10 14 , 0 0 0 1
  0  1  7  5  4  3  6  8 11  2 13 15  9 12 10 14 , 0 0 1 0
  1  0  7  5  4  3  6  8 11  2 13 15  9 12 10 14 , 0 1 0 0
  1  3  7  5  4  0  6  8 11  2 13 15  9 12 10 14 , 0 1 0 0
  1  3  7  5  4  2  6  8 11  0 13 15  9 12 10 14 , 1 0 0 0
  1  3  7  5  4  2  6  8  0 11 13 15  9 12 10 14 , 0 1 0 0
  1  3  7  5  4  2  6  8  9 11 13 15  0 12 10 14 , 0 0 1 0
  1  3  7  5  4  2  6  8  9 11 13 15 12  0 10 14 , 0 0 1 0
  1  3  7  5  4  2  6  8  9 11 13 15 12 10  0 14 , 0 0 0 1
  1  3  7  5  4  2  6  8  9 11  0 15 12 10 13 14 , 1 0 0 0
  1  3  7  5  4  2  6  8  9  0 11 15 12 10 13 14 , 0 1 0 0
  1  3  7  5  4  2  6  8  9 10 11 15 12  0 13 14 , 0 0 1 0
  1  3  7  5  4  2  6  8  9 10 11 15 12 13  0 14 , 0 0 1 0
  1  3  7  5  4  2  6  8  9 10 11 15 12 13 14  0 , 0 0 0 1
  1  3  7  5  4  2  6  8  9 10 11  0 12 13 14 15 , 1 0 0 0
  1  3  7  5  4  2  6  8  9 10  0 11 12 13 14 15 , 0 0 0 1
  1  3  7  5  4  2  0  8  9 10  6 11 12 13 14 15 , 0 0 1 0
  1  3  7  5  4  2  8  0  9 10  6 11 12 13 14 15 , 0 0 0 1
  1  3  7  0  4  2  8  5  9 10  6 11 12 13 14 15 , 1 0 0 0
  1  3  0  7  4  2  8  5  9 10  6 11 12 13 14 15 , 1 0 0 0
  1  0  3  7  4  2  8  5  9 10  6 11 12 13 14 15 , 0 1 0 0
  1  2  3  7  4  0  8  5  9 10  6 11 12 13 14 15 , 0 0 1 0
  1  2  3  7  4  8  0  5  9 10  6 11 12 13 14 15 , 0 0 1 0
  1  2  3  7  4  8  5  0  9 10  6 11 12 13 14 15 , 0 0 0 1
  1  2  3  0  4  8  5  7  9 10  6 11 12 13 14 15 , 1 0 0 0
  1  2  0  3  4  8  5  7  9 10  6 11 12 13 14 15 , 1 0 0 0
  1  0  2  3  4  8  5  7  9 10  6 11 12 13 14 15 , 1 0 0 0
  0  1  2  3  4  8  5  7  9 10  6 11 12 13 14 15 , 0 1 0 0
  4  1  2  3  0  8  5  7  9 10  6 11 12 13 14 15 , 0 0 1 0
  4  1  2  3  8  0  5  7  9 10  6 11 12 13 14 15 , 0 0 1 0
  4  1  2  3  8  5  0  7  9 10  6 11 12 13 14 15 , 0 1 0 0
  4  1  2  3  8  5  6  7  9 10  0 11 12 13 14 15 , 1 0 0 0
  4  1  2  3  8  5  6  7  9  0 10 11 12 13 14 15 , 1 0 0 0
  4  1  2  3  8  5  6  7  0  9 10 11 12 13 14 15 , 0 0 0 1
  4  1  2  3  0  5  6  7  8  9 10 11 12 13 14 15 , 0 0 0 1
